text,label
De Reconquista a Resistencia. Buenas noches #ElecccionesGenerales28A #28A,6
¿Nadie va a mencionar lo emotivo que fue el momento en que Tyrion le toma la mano a Sansa y le da un beso? #GameofThrones #juegodetronos8x03 #JuegoDeTronos #got8x03 #GoTS8 https://t.co/cYArf4YPLb,6
El Siglo XXI tiene un dueño en el Fútbol de #LaLiga...⚽ ¡BARCELONA! 🔵🔴😎 https://t.co/Yzr5qd4Wyw,3
"“Hemos ganado las elecciones generales y con eso ha ganado el futuro y ha perdido el pasado”, dice Pedro USER al conocer los resultados de las #ElecccionesGenerales28A.",6
"¡BOMBAZO! Pompeo revela: Maduro tenía planeado huir a La Habana este #30Abr, pero los rusos se lo impidieron (+Video) #Venezuela #30Abr - https://t.co/8CQa8pXs8n https://t.co/yNguPyY5ne",5
Otra liga más del Messi Fútbol Club!!! #LaLiga #Futbol #BarcelonaLevante #BarçaCampion,3
"Sonará a queja pero después de estar todo el día allí viviendo eso, sabes lo que es #ElecccionesGenerales28A",6
"En foodtopia ,trabajamos intensamente en un escenario a corto plazo , donde el dinero será papel mojado , y el verdadero valor sera disponer de un plato de comida cerca de casa y de unos pocos vatios. #MurciaLibreDeMuros #Madridcentral #ExtinctionRebellionNYC #GretaThunberg",6
La noche es oscura de la hostia. #GameofThrones #JuegodeTronos #Got8x03,5
"USER USER USER USER #Venezuela | USER , convocó a marchas multitudinarias hoy para enfrentar al régimen de USER . Incluso pidió intervención militar. SEMANA le explica, más allá del furor, lo que realmente puede pasar ahora que la violencia se ha tomado las calles de Caracas. https://t.co/N2qOVCKGwR",6
Buen provecho en su almuerzo mientras disfruta de #ChampionsLeague,6
Una pena el devastador incendio en la Catedral de #NotreDame. Una pérdida irreparable del patrimonio cultural de nuestro planeta. https://t.co/Sfv3SFefk8,2
"La adolescente, #GretaThunberg, lidera el movimiento. Las #Mujeres son fundamentales para lograr el #CambioClimático.",6
Hoy más que nunca me siento orgullosa de mi país y de su gente. Ante el odio y el miedo hemos peleado con uñas y dientes con una papeleta como única arma. ¡Claro que se puede! ✊ #28A #ElecccionesGenerales28A,3
Yo no tengo fotos en la cátedral de #NotreDame pero voy poner la última foto de cuando estuve en París a modo de tributo... https://t.co/4MdbS0g6jK,2
"USER #sinmedicamentos básicos... Si se manifiestan son atacados por gases, balas, atropellados... Es muy triste lo que están viviendo. Mi apoyo incondicionala por una Venezuela Libre. #VenezuelaLibre 💛💙❤️",2
Feliz #DiaDelLibro Uds leen en digital? Si? Porque? No? Porque? https://t.co/h46BUFhpEH,6
El día que la extrema derecha moviliza la izquierda durante las #ElecccionesGenerales28A me hace atisbar una pizca de fe en la gente.,3
MAGISTRAL. No he escuchado música que pueda explicar tan bien sin palabras lo que sucede en una escena. Pelos de punta. #JuegodeTronos,3
"Seguimos muy de cerca esta iniciativa y la apoyamos. #FridaysForFuture, o la conciencia de la juventud que apremia a cambiar las normas de juego para proteger el clima y el planeta. Hay que seguirl USER muy, muy de cerca. De ell USER es el futuro. #GretaThunberg https://t.co/cn9UeAXBEh",6
#Messi no está entre los 11 titulares que jugarán contra el Levante. #MessiDe10 #BarçaLevante #ForçaBarça #LaLiga https://t.co/HaFzHxreF5,6
2 min 🙈🙈 #JuegodeTronos esto va a ser muy épico...,6
¿Llegarán a poder ser dóciles del todo? Lo veremos en próximos capítulos de #JuegoDeTronos https://t.co/tlJGMPC1P0,6
Festivo+desayuno en la cama+último capítulo de #JuegodeTronos= día 10,3
Me da que van a suspender el entrenamiento de los mayores también... . . . #LaLigaInspires #西甲启发 #LaLiga #西甲 #TaiyuanNo5 #太原市第五实验小学校 #足球训练 #足球 #训练 #futbol #Taiyuan #太原 #Shanxi #山西 #China #中国 #CEAIE #entrenamiento #entrenador #football #training https://t.co/D0YrcbvnFD,6
"USER Però existe y hoy sabremos a cuántas personas de las que han votado, representan. Lo de menos es eso, lo de más es que vamos a hacer cuando sepamos el número mañana. ❤️ #ElecccionesGenerales28A https://t.co/HOzxQXhXXe",6
"USER Orgullosa muy orgullosa, #ElecccionesGenerales28A LA TUMBA DE FASCISMO!!!! https://t.co/YiR3KqYcbU",3
En Galicia VOX no ha entrado Más orgullosa no puedo estar!!!! #ElecccionesGenerales28A,3
Las pérdidas en el ámbito cultural también duelen... #NotreDame #Paris #Francia #TB https://t.co/LTdFOKR6oA,2
Es triste celebrar que Vox tenga pocos escaños y no lamentar que los tenga #ElecccionesGenerales28A,2
"Arya es mi salvador, nada me faltará!!! #GOT #GoT #JuegodeTronos",3
En #Venezuela no se duerme hoy Todos esperando la Renuncia de Maduro. https://t.co/tqfsPfHKNu,6
USER Quiere hacer el mismo concurso que en gran hermano VIP... Impresentable como siempre.. ¿ Le faltará algo que tenga que tomar? #Supervivientes2019 #ElecccionesGenerales28A https://t.co/t77PlOszcJ,4
La Patria no se negocia: No al golpe en Venezuela #Venezuela USER USER USER USER USER USER https://t.co/g9TICrHKo0,6
Los twitteros queriendo verse intelectuales 🙊 #DiaDelLibro https://t.co/CZlge9GFLC,6
"El #FCBarcelona 🥇CAMPEÓN🏆de #LaLiga. Con gol de Messi derrota al Levante, 1-0, y se corona campeón de la liga española de fútbol. https://t.co/YUephcPxmp",6
Pensar que estos podríamos ser nosotros... Queremos a #VenezuelaLibre #ChauMaduro https://t.co/KMvg9YBDv0,6
"#Enportada. Tenemos lista la tapa de mañana. Inspirados por la joven sueca #GretaThunberg nominada al Premio Nobel de la Paz, un grupo de jóvenes peruanos reclama que el #CambioClimático esté en la agenda nacional. #CambioClimático #ClimateStrike #FridayForFuture. https://t.co/Q6W2OX53ip",6
"Llora #francia, Llora el mundo entero. Siglos de historia ardiendo en cuestión de horas. Un viaje de estudios que ahora invade de nuevo mi memoria. #notredame #paris #france #fire #patrimoniodelahumanidad https://t.co/l6W3qR26SN",2
Por que leer rs una aventura.. Un modo de viajar.. Abre tu mente.. Te sumerge en historias... Activa tu imaginación... La lectura siempre sacas alguna reflexion buena o mala en cada libro que lees 📖📖💕💕💕 #FelizDíadelLibro #díadellibro https://t.co/1jkiJgdcrm,6
"#Internacionales | El presidente de #Francia aseguró que ""se evitó lo peor"", ya que el corazón de la catedral de #NotreDame podría haber colapsado y el fuego haberse extendido hasta los campanarios. #ITVX https://t.co/NF3zaHRXRP",1
No puedo dejar de pensar en la similitud de la película de #Disney y la desgracia en #NotreDame Todos lloramos junto a #Paris https://t.co/yw0ehynFth,2
"Para los que me preguntan ¿Qué pienso de #Venezuela? ¿Por que no comento nada? Pues, aquí va: en mi país nos enseñaron a luchar en contra de las adversidades, a reír aún cuando lloras... No sabía que esto iba a pasar, no sé que pueda pasar mañana!",2
"Es siempre así. Cuando la oscuridad y la tragedia parece inundarlo todo, la luz de Cristo se abre paso para hacer renacer la esperanza. #NotreDame https://t.co/SeGiK7Bz0Y",2
Pues se ha quedado buena noche después de que líderes y fieles enterraran por una vez en años sus diferencias para derrotar juntos a las fuerzas de la oscuridad... Hablo de #JuegodeTronos #Got8x03 #juegodetronos8x03 #EleccionesGenerales28A #Winterisgone,6
"USER Si, la vi porque vi la película del Jorobado de #NotreDame , me da mucha tristeza lo que ha pasado, ojalá el enfermito esté bien.",2
Duro el episodio Arya lo hizo #juegodetronos #GameOfThornes,6
"A ESTE PARECE QUE LE COMIÓ LA LENGUA EL GATO, COMO CON VENEZUELA O CUANDO LAS IZQUIERDAS ARGENTINAS SE CAGARON EN LA CATEDRAL METROPOLITANA. ES UN CASO PERDIDO. #NotreDame #NotreDameEnLlamas https://t.co/H9SXvrnh7C",4
Lyanna Mormont. No hay enemigo pequeño! #GOT8 #JuegodeTronos https://t.co/VLqZ76thNb,5
"Apelar a un símbolo de unidad como #NotreDame cuando tenemos una Francia dividida y en una de sus peores crisis social de las últimas décadas, también es casualidad",5
"Que lindo equipo el #Liverpool. Juega rápido, intenso, lleno de fútbol y de mística. Historia, hinchada y entrenador con carisma. Puede ganar o perder, pero es un espectáculo. #ChampionsLeague",3
USER Muy bien por el planteamiento vs tigres y que chingue a su madre el Tuca. #estadiocuahutemoc #LaLiga #LaFranjaQueNosUne #Franja #Puebla #Tigres,6
"#ChampionsLeague que patético, Messi haciendo un Neymar... https://t.co/mgHIcgzTJ0",4
Ves ésto y no se te puede salir nada más que un: QUÉ MALDITO. #VenezuelaLibre #Venezuela #VenezuelaResiste #MaduroConoDeTuMadre https://t.co/ZF6JGndpOu,5
"Mientras algunos exponen sus vidas en las calles, otros se asilan en embajadas.Qué desastre. Un fracaso Guaidó #Venezuela USER #GolpedeEstado",4
"USER siempre ayuda en una buena #ResacaElectoralESP , da igual el año en que sea, #FelizLunes #ElecccionesGenerales28A https://t.co/gB0f4Ve6po",3
Gracias Mamá por darme hambre de leer #Diadellibro https://t.co/7D71E2mlsc,6
"""Es obvio el que los valores de las mujeres difieren con frecuencia de los valores creados por el otro sexo y sin embargo son los valores masculinos los que predominan"" -Una Habitación Propia- Uno de mis libros favoritos #DiaDelLibro #Feminismo #MujeresEmpoderadas https://t.co/nbuwnReiI1",6
Qué gol tan USER el de Messi. #ChampionsLeague,6
"USER Que emoción, la unión hace la fuerza 💪 #venezuelalibre",3
Por eso tienes que jugar con un 9 Klopp #ChampionsLeague,6
18:27 Informan a esta hora tensa situación en los alrededores de la plaza Francia de Altamira. Manifestantes se mantienen en la calle y aseguran que se quedarán en vigilia. #EUVzla #Venezuela https://t.co/TNNac28wLY,6
"""Un buen libro es un libro que uno se arrepiente de terminar"" - Charles Dickens #DiaDelLibro",6
#venezuela DE UN PARTIDO IZQUIERDA a favor de MADURO USER ,6
"#TheQueen Siempre fue mi personaje favorito 😏 Muy épico todo, joder. Yo con este subidón post capítulo a ver cómo consigo dormirme!!! #JuegodeTronos https://t.co/gFG1GI1Ttu",3
"Estoy super feliz, estoy super feliz 🎶🎉 #ElecccionesGenerales28A",3
#30Abr | Leopoldo Lopez ingresó en calidad de “huésped” a la embajada de Chile https://t.co/SfzoE30GqB #Venezuela,6
Una de las mejores formas de aumentar tu inteligencia es leer más. #PeruSiLee #DiaDelLibro https://t.co/gTUgEmJI82,6
"Mi tarea pendiente... no me cautiva del todo, pero entretiene... #DiaDelLibro https://t.co/WB5kOqM4HE",6
"Madre del amor hermoso, qué bestialidad de capítulo 😐😐 #JuegodeTronos",5
"Pues lo del chasquido de Thalnos ha sido real, al menos en los escaños del PP #EleccionesL6 #ElecccionesGenerales28A #EleccionesRTVE #Elecciones2019 https://t.co/1UVUshyIwU",6
Habrá alguna Alma generosa que me invite a ver la final de la #ChampionsLeague 😁😁😁😁👍👍👍👍,3
"Que “impredecible” es el fútbol, para no decir que injusto. #ChampionsLeague",6
#GretaThunberg: la niña sueca en huelga por el cambio climático nominada al Nobel de la Paz #FridaysForFuture https://t.co/Ye72X7XJFH,6
❗️❗️❗️OJO!! TODO TWiTTER ES UN SPOILER! ❗️❗️❗️ #juegodetronos #GameofThones,6
#Venezuela El líder opositor Leopoldo López permanecerá en las instalaciones de la embajada de Chile en Caracas junto con su familia https://t.co/dSYM40OsiP vía USER ,6
Arya puta jefa te como la boca tía #GameOfThornes #JuegodeTronos,6
#DíaDelLibro Estoy feliz de haber retomado mi hábito de lectura este 2019!!! Llevo 10 libros!!! USER ,3
Estos de VOX se creen que han ganado las elecciones?? Si teneis los mismos diputados que los independentistas #ElecccionesGenerales28A,6
¡SEPA! La Cruz Roja distribuyó ayuda humanitaria a pacientes en Caracas este #28Abr #Venezuela #30Abril https://t.co/DvOndPB7cy,3
Para quien piensa que Greta Thunberg es un invento del capitalismo #GretaThunberg #FridaysForFuture #ClimateEmergency https://t.co/cFeE96OuE1 https://t.co/cBIvGWLOY7,6
"Hoy el mundo occidental está “shockeado” con el incendio en la Catedral de Notre Dame. Impresionante la sensación que viví al entrar y ver esa magnificencia. Sí, si impone. #notredame #paris https://t.co/0RH0KKWbS6",2
El mejor 9 del mundo 👏👏👏👏👏#Barça #CHAMPIONSxESPN #ChampionsLeague https://t.co/JiUnTGvgyx,6
#closeup: Donará millones de euros a #NotreDame https://t.co/VVPBL6QCa0 https://t.co/OLVPLm12f2,6
"#Audiencias #Domingo 28 de Abril #ElecccionesGenerales28A por cadenas nacionales, temáticas #Pago y #FORTA. Esperamos que os guste el informito! https://t.co/MSDM7g9Lts",6
No he estado más nervioso en la vida. Muérome. #ElecccionesGenerales28A,2
"Ya he visto #JuegodeTronos y no sé qué siento, estoy flipando mucho 😳😳",5
Bran está esperando el momento solo esperen... #juegodetronos,6
Los protagonistas de #JuegoDeTronos reaccionan a lo sucedido en la Batalla de Invernalia https://t.co/LRy8uq7ApY https://t.co/zfhbabMVMs,6
"La disfruté por primera vez hace más de 30 años, deseando admirarla mucho tiempo más #París #NotreDame 😔 https://t.co/nUOvzDGFUI",2
Es bastante triste que en España nos estemos congratulando de que no hayan entrado “muchos” fascistas al Congreso... #28A #ElecccionesGenerales28A,2
"Campeones de liga a 18 puntos del eterno rival en la primera liga con VAR de la historia. Datos, no opiniones. #laliga #Campeones #ViscaBarça",6
"#Venezuela se encuenta en medio de dos gigantes que quieren ver quién puede colapsar el país primero para luego así, apoderarse de él a modo de “rescate”. Una jugada política muy indolente pero a su vez bastante inteligente.",0
No se diga más... MESSI el mejor 🤩 #Messi #BarçaLFC #ChampionsLeague https://t.co/R8ZkQXGj1C,3
#Barcelona y una emotiva celebración con su gente tras el título obtenido. Con #LaLiga en el bolsillo y de la mano de #Messi ¿van por la triple corona? https://t.co/ZpnnvII2zL,6
#NotreDame Se me olvidaba que después de cada evento trágico hay que leer a los jueces morales decidir por cuales eventos se puede estar triste/afectado y por cuales no. Siempre habrá una lista de tragedias más grandes y ninguna está peleada con la otra.,2
Gracias España por no ser fascista. GRACIAS. #EleccionesL6 #ElecccionesGenerales28A,3
"El cobarde, rata y pusilánime de USER en #Venezuela ya siente la puntita en el culo... Ya solo siéntese!!",0
Ganará el FC Barcelona el triplete esta temporada? #LaLiga,6
"La referente de este movimiento es #GretaThunberg, una activista sueca de 16 años que comenzó manifestándose sola frente al Parlamento sueco. (Como dato que me parece muy relevante y que me encanta: Greta es vegana 😉)",3
Hoy el #DiaDelLibro y no llevo ninguno en lo que va del año.😕,6
"Feliz #DiaDelLibro , espero que haigan disfrutado de una buena lectura hoy.",3
El pueblo gobernando para el pueblo ✊🏼💜 Claro que se puede ✊🏼 #UnidasPodemos #ElecccionesGenerales28A #HoyUnidasPodemos,6
🎙 USER “La ciudadanía nos ha dado el apoyo porque siempre hemos intentado dar voz a todos los problemas que las y los tinerfeños nos han transmitido.” #28A #ElecccionesGenerales28A https://t.co/XivVsTRH7g,3
Este es el nivel de los que apoyan el golpe en #Venezuela 🤮🤮🤮🤮🤮 https://t.co/3mqZIVP0Ql,2
"#ElecccionesGenerales28A Yo no soy adivina, pero me da que Pablo Casado ya tiene un pie fuera del PP 😂😂 https://t.co/6FlEX3dKdM",3
"#VivePoniente #ForTheThrone #JuegoDeTronos Esta espera para el 8x03 me mata, pero tengo miedo de ver el episodio y cogerme un cabreo del quince.",1
Buenos días!!! Hoy juega el LEGA!!! Primer matchball por la permanencia #LeganésCelta #LaLiga #VamosLega,6
Érase una vez... Las Palabras Mágicas. #UnLibroUnAmigo #DiaDelLibro #23DeAbril https://t.co/FK2PhV1EYz,6
Leyendo es la única forma en la que podemos apresar el tiempo y ser libres por un momento a la vez. #DíaDelLibro,6
¿Es mi impresión o en el capítulo de #JuegodeTronos no se ve absolutamente NADA? 😓,6
📚📙📖 Feliz #DiaDelLibro en las bibliotecas y salas de lectura públicas de #Totana 😍 https://t.co/e9nDF3fNWA,3
"Que diferente sería nuestra sociedad si la misma emoción que nos hace llorar, devastar el alma y dejarnos petrificados en el sofá ante #NotreDame la aplicaramos ante las injusticias, las guerras y los millones de fallecidos por hambre que a diario mueren en el olvido",2
No se quienes son más mamadores: los que subieron su foto en #NotreDame o los únicos y detergentes que no ven #GOT,0
"#ChampionsLeague Cualquiera de los cuatro equipos que están en semis podría estar en la final. Queda ratificado que el buen juego volvió al fútbol para quedarse. Los espectadores, agradecidos. Hoy, el que se cuelga del travesaño, no se salva ni del descenso.",6
"No estoy llorando, se me metio un ser Jorah en los ojos 😭😭😭😭😭😭😭😭😭😭😭 #JuegodeTronos",6
En #Valencia la #JuventudPorElClima ha creado sus pancartas con las reivindicaciones. Un gran trabajo! ✌🏼#FridaysForFurture #Fridays4Future #FridaysForFutureValència #GretaThunberg #HuelgaClimatica https://t.co/9XvSE5MD8X,3
Estaba por subir mi foto en #NotreDame y después me di cuenta que se notaba mucho el photoshop!,5
#UnLibroParaAmlo sin duda La Constitución de los Estados Unidos Mexicanos. #diadellibroRMX #DiaDelLibro,6
¡Que Pablo Casado no quiere dar declaraciones tras el pésimo resultado en las elecciones del PP! #EleccionesL6 #ElecccionesGenerales28A https://t.co/YFzxd318ET,3
#CambioClimático y la lección que nos están dando los niños #GretaThunberg #SchoolStrikeForClimate https://t.co/ZmpAklbKCS,6
Hablemos de uno de los mejores momentos de la vida en #GamefThrones #JuegodeTronos . #BurlingtonBar #AryaStark #GoTS8 #GOTreactions #TheNightKing #BattleofWinterfel #batalladewinterfell (Video USER ) https://t.co/bVZcROiblw,3
"#UnDíaComoHoy pero de 1925 fue publicada la primera edición en Braille de “Don Quijote de la Mancha”, obra de Miguel de Cervantes. Este hecho coincide con la celebración del #DíaDelLibro. El #Sepomex emitió una estampilla conmemorativa, disponible en: https://t.co/U4nSvLg0Sa https://t.co/XsIivnXJPy",6
"USER Buenas noticias! Una de las personas que han podido entrar en #Notredame nos ha informado que el #Grandorgue está bastante bien, pero que muy probablemente se tenga que desmontar durante las obras y se aproveche para limpiar.",3
El episodio 3x08 de #JuegoDeTronos esta patrocinado por USER ?? #MeHeDejadoLosOjos #SuPutaMadre #DaleUnaMijitaDeLuzKillo,6
#vox 2.000.000 de votos 😮😨 ¡QUÉ MIEDO! #asco #foooo 🤢🤮 #Elecciones28A #EleccionesGenerales28Abril #ElecccionesGenerales28A,1
USER Vergüenza ajena! Perdón venezolanos. La mayoría de los argentinos estamos con Uds. #VenezuelaLibre,6
Efectivamente. Como podréis imaginar lo de la noche electoral también lo predijeron Los Simpsons. #ElecccionesGenerales28A #EleccionesL6 https://t.co/55sDn9Kfjk,6
"Buenos días, Poniente. Qué privilegio haber vivido esto. Hasta esta noche en esta cuenta no se hablará del capítulo pero sí voy a permitirme decir una cosa, hoy más que nunca me enorgullezco de mi apellido y de los míos. #GameofThrones #JuegoDeTronos #BattleOfWinterfell https://t.co/d9qESsTnfp",3
"Viva España frenando al fascismo, estaba equivocado, no damos taaanta vergüenza. #ElecccionesGenerales28A",3
"Muy triste, lamentable lo q paso en #NotreDame pero la fé y la espiritualidad no esta en las paredes sino en nuestro corazón, aunque las perdidas históricas sean muchas, se recontruirá, asi sea!",2
Hoy están jugando los dos mejores equipos de Europa #CHAMPIONSxESPN #ChampionsLeague,6
"Este #DiaDelLibro quiero dar mi top ten de recomendaciones literarias que uno puede leer en cualquier momento de su vida y son sobresalientes (en mi opinión) en su contenido, originalidad, desarrolló, enseñanza y ejecución con una muy ligera opinión.",6
#DiaDelLibro 5 libros para quienes aman viajar por el mundo 👉 https://t.co/GWpj1DZVkM https://t.co/kOHA1a9hyQ,3
que injusto me parece todo esto💔 #ElecccionesGenerales28A https://t.co/cFKgoW40KC,6
"Sé que en la serie no lo nombran, pero Arya como Azor Ahai 😁😁😁😁😁 #GOTS8E3 #GameofThrones #JuegoDeTronos https://t.co/wf7EQOhFyg",3
No sé cómo serán los demás capítulos. Pero dudo que puedan superar a este. Vaya capítulo. Vaya serie y vaya todo. Emociones a flor de piel. #JuegoDeTronos,3
"La derecha Española sufriendo por primera vez lo que a la Izquierda siempre le sucedió. Votos divididos y sistema electoral actual perjudicándoles. Nunca lo quisieron cambiar, estaban muy cómodos viéndolo desde la distancia Que se jodan! #ElecccionesGenerales28A",6
"Orgullosa de ver cómo mi ciudad se ha vestido de rojo enserio , había tanto miedo porque gobernara la derecha pero tanto y aunque no haya terminado yo ya veo al país de rojo 🌹♥️ #28A   #PSOE #ElecccionesGenerales28A",3
"Solo puedo decir que anoche vi #JuegoDeTronos y casi me da algo, el mejor capítulo de todas las temporadas. (Jonh nieve mata al caminante)",3
¡¡Maravillosa noticia en este #DíaDelLibro!! 4ª EDICIÓN de la versión teatral de #LaEdadDeLaIra de USER dentro de la colección USER de USER 👏👏👏 https://t.co/hYZRqNWpDU,3
España pide que no se derrame sangre en Venezuela y apoya proceso democrático #nose #venezuela #españa https://t.co/wYCqP1ye1h https://t.co/SyibPKHq37,6
La presencia de la ultraderecha con 2.5 millones es consecuencia de no cerrar las cosas en su momento. Es una vergüenza tremenda que pueda existir una asociación en favor de un dictador a día de hoy en un país supuestamente democrático. #ElecccionesGenerales28A 1/2,0
Aquí les contamos los Cuatro lugares reales que podrían haber sido escenarios de #JuegodeTronos #GameofThrones https://t.co/ONbA2XfypY cc: USER ,6
"USER USER Esperanza tiene el mundo,en dicha generación,ahora que tanto se sufre,por la contaminación. #Millennials #redessociales #internet #YoutubersUnidos #GretaThunberg #MedioAmbiente #CambioClimático #CalentamientoGlobal #Contaminación #CalidadDelAire #SigamonosLosBuenos #Colombia",6
"USER #mapa 🗺️de la campaña #FridaysForFuture #GretaThunberg basado en #OpenStreetMap, en su cartel incluir #Arica #Calama https://t.co/ivIALAOXrZ",6
"#DiaDelLibro La verdad que leer ayuda mucho. Expone a la gente a ideas nuevas, permite reflexionar sobre ellas, ser mas crítico y tener buenas conversaciones. Es la celebración de la palabra escrita, una de las invenciones esenciales del ser humano.😀 #SantJordi",6
⚡️ “El incendio de la catedral de #NotreDame” #AFP https://t.co/ydlIbCDNIm,6
Todo listo con el Amor de Mi Vida para celebrar un nuevo título de #LaLigaSantander #LaLiga #ForçaBarça #FcBarcelona #BarçaLevante #Aporla26 #mesqueunclub https://t.co/FNxgPSZpAx,3
USER USER USER Debería informarse antes de abrir la boca señora 👇#venezuela https://t.co/CTN85k4lSQ,6
Tranquilos que en el segundo tiempo entra #Messi 🙌🔟🏆 a arreglar cuentas #LaLiga #BarçaLevante https://t.co/nVYHZCDeaP,6
"¡FALLA SALAAAAAAAAAH! Tras rebote, el egipcio termina con un tiro en el poste. Perdona el ‘Faraón’. #ChampionsLeague 🏆 https://t.co/gEK7WrTzoN",5
Resumiendo el capitulazo de #JuegoDeTronos en una sola imagen. #juegodetronos8x03 #AryaStark USER USER https://t.co/ZEjH6q4csp,6
Nos ponemos en modo #ChampionsLeague USER ¡Impresionante mosaico en el Camp Nou! 👏🏻 https://t.co/EuoSuOjXZr,6
"En #JuegodeTronos ya tenemos sustituto a #ChuckNorris la ama del univers, la boss #AryaStark",5
Entre #AvengerEndgame #GOTS08E03 y #VenezuelaLibre tengo los nervios destrozados https://t.co/S0RkArWa2O,1
Para quien duda de los logros de la Revolución en #Venezuela https://t.co/gb6v9VIBAH,6
"""En algún lugar de un libro, hay una frase esperándonos para darle sentido a la existencia"" - Miguel de Cervantes #DiaDelLibro 📚 https://t.co/xZm3obZidd",6
"#EleccionesL6 #ElecccionesGenerales28A ¿Por qué el Brexit, Bolsonaro, Trump, Orbán o Salvini en sus países sí y en España Vox no? El argumento de que en esos países hay gente muy mala, ignorante y fascista y en España no hay tanta es demasiado simple.",0
Ahora mismo Cersei está en su decimonovena copa de vino de la noche preguntándose dónde esta sus cubitos de hielo #gameofthrones #juegodetronos https://t.co/cHVzmxnZm9,6
¿Y aún lo extrañan al luso malcriado ese? #Messi 🤴 #ChampionsLeague,4
"Muy afectada -como muchísima gente- por lo ocurrido a #NotreDame , lo llevo por dentro. Me gusta saber y estar informada pero no voy a recrearme viendo imágenes y escuchando ""información"" que solamente da vueltas a lo mismo una y otra vez",2
Tengo el culo putamente apretado #JuegodeTronos,6
USER #VenezuelaLibre ¡Bravo Guaidó! ¡Más hombres como tú!,3
"Que nervios !!!! aquí esperando quien más llega 🤣, Ya alistándose para la batalla !!!! Me va a dar 😩 USER #GamesOfThrones #JuegodeTronos #GOTenClarovideo https://t.co/yNxB9XjcdF",5
El putisímo mejor capítulo de la historia #JuegodeTronos,5
No hay Golpe de Estado en #Venezuela: Reinaldo Díaz https://t.co/MHFmCThMz9 https://t.co/m9S0OpQaDG,6
Melissandre es de lo mas inutil de la historia #JuegoDeTronos,0
Cómo se destruyó en el Barcelona Coutinho #ChampionsLeague,6
"No hay nada más gilipollas que un español votando más inmigración, más livg, subida de impuestos, dar dinero a terroristas y secesionistas... El votante izquierdista no vota para mejorar, vota para intentar joder a los que son mejores que ellos. #elecccionesgenerales28a",0
"FLIPANTE, la mejor serie de todos los tiempos #Got #Nightking #JuegoDeTronos #VivePoniente #WinterIsHere",5
Feliz y orgullosa de saber que no somos un país de fascistas ni extrema derecha. Siempre adelante. #ElecccionesGenerales28A,3
#ElecccionesGenerales28A Muchos de los que han votado a PSOE no entenderían ahora un pacto con CIUDADANOS. Y diría que ninguno de los que han votado a CIUDADANOS entenderían un pacto con el PSOE. Pero miedo me da.,1
Creo que vi 1 millón de veces el golazo de #Messi600 y sigo flipando.....😮😮😮😮 Que sigan comparando.....😂🤣 #ForçaBarça #BarçaLFC #championsleague,5
"#GretaThunberg , una estudiante de 16 años de #Suecia, está preocupada por el #MedioAmbiente y hoy más que nunca es necesario compartir sus palabras, un símbolo de lucha contra el #CambioClimatico y una necesidad USER .#EducaciónAmbiental #26EA https://t.co/KctIUFJKpZ",6
"#ElecccionesGenerales28A Ya está la llorona apastar hablando, aprovechar para ir al baño a 💩...... V💩X",6
"Después de #Venezuela, La batalla final y definitiva para terminar con los regímenes empobrecedores en LATAM es terminar con el único régimen dictatorial y célula comunista anclada en America. #cuba sigues tu. https://t.co/vNXvHkZmKb",6
La wea que se perdió mierdelé....🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ #ChampionsLeague,6
"Como atacó la pelota, mérito absoluto del delantero #ChampionsLeague",3
Atentos a lo que pasa en #Venezuela. Todo puede pasar #FuerzaVenezuela #OrandoporVenezuela 🇻🇪,5
"Joder ha habido +tensión,+miedo,+caminantes en un cap de #GameofThrones que en 9T #TWD, la hostia que agobio, #juegodetronos8x03 brutal, épico, emocionante, cuanto se puede llegar a decir a oscuras, con 2 frases y el resto banda sonora en un cap, espectacular #juegodetronos #arya https://t.co/6CfUyoIPri",5
"Estoy tan triste, que lastima, que gran perdida 😢 #NotreDame",2
"#París #notredame #NotreDameCathedral Llora, Quasimodo, llora. El mundo llora contigo https://t.co/1U27avJtxr",2
Fuerza Francia en esta hora triste. Pronto volverá hermosa Nuestra Señora #NotreDame https://t.co/beRfOElpIW,2
Dembélé es cada día más hábil. Eso que acaba de hacer lo pueden hacer maximo unas 10 personas en el mundo. Borró a todo el equipo. #BarçaLevante #LaLiga,6
"El #CaminodeSantiago amanece hoy un poco más triste tras la catástrofe en París. Desde la meta del Camino, nuestro abrazo a todos los peregrinos del mundo que hoy lloran por #NotreDameEnLlamas. https://t.co/kxCNEC7zLP",2
"Debemos entender que Venezuela está en una situación donde ya no hay buenas soluciones. Es triste la derrama de sangre actual. La revolución es dolorosa y pasada la última década, que ultimadamente condujo a este día, hay pocas opciones. Y todas son dolorosas #VenezuelaLibre",2
"Después de ver un resumen de lo que hizo Ajax hoy, no me queda más que admirar ese fútbol tan vistoso y bello que proponen, pero me mantengo firme con que la final será británica. #ChampionsLeague",6
"En GOT pasa lo que pasa, no lo que quieres que pase. Siempre ha sido así #NotToday #juegodetronos8x03 #GOTS8E3 #juegodetronos",6
"Están siendo días super intensos y siento el abandono. ESO SÍ, #JuegoDeTronos no lo perdono. #NowPlaying.",2
